Year,State,County,fcst
2024,WA,Douglas,6.217418387
2024,WA,Ferry,1.904665826
2024,WA,Franklin,10.04594212
2024,WA,Grant,12.85874459
2024,WA,Grays Harbor,30.03652425
2024,WA,Island,27.03287183
2024,WA,Jefferson,21.02556698
2024,WA,King,1430.122683
2024,WA,Kitsap,137.0636254
2024,WA,Kittitas,40.3300773
2024,WA,Klickitat,0
2024,WA,Lewis,37.54565531
2024,WA,Lincoln,1.64542995
2024,WA,Mason,8.150428948
2024,WA,Okanogan,22.52739319
2024,WA,Pacific,10.95248375
2024,WA,Pend Oreille,0
2024,WA,Pierce,179.9696561
2024,WA,San Juan,22.09439678
2024,WA,Skagit,45.90438574
2024,WA,Skamania,15.01826212
2024,WA,Snohomish,241.3440884
2024,WA,Spokane,194.4238229
2024,WA,Stevens,3.316355374
2024,WA,Thurston,79.23776337
2024,WA,Wahkiakum,1.753543159
2024,WA,Walla Walla,27.16687902
2024,WA,Whatcom,56.99780881
2024,WA,Whitman,25.53104561
2024,WA,Yakima,30.27130563
2024,CA,Alameda,1008.943746
2024,CA,Alpine,17.39409836
2024,CA,Amador,29.56925323
2024,CA,Butte,61.70522948
2024,CA,Calaveras,10.51278349
2024,CA,Colusa,39.49639344
2024,CA,Contra Costa,574.3874985
2024,CA,Del Norte,26.3706852
2024,CA,El Dorado,142.0048699
2024,CA,Fresno,446.2181356
2024,CA,Glenn,0.93726776
2024,CA,Humboldt,74.83551403
2024,CA,Imperial,14.57980124
2024,CA,Inyo,24.12143291
2024,CA,Kern,190.7341499
2024,CA,Kings,127.2167672
2024,CA,Lake,12.43906489
2024,CA,Lassen,3.574759945
2024,CA,Los Angeles,5969.649026
2024,CA,Madera,47.58719103
2024,CA,Marin,154.1763592
2024,CA,Mariposa,25.53104561
2024,CA,Mendocino,127.7746539
2024,CA,Merced,72.35567258
2024,CA,Modoc,7.618663304
2024,CA,Mono,52.66185792
2024,CA,Monterey,248.0903333
2024,CA,Napa,333.5932004
2024,CA,Nevada,54.48781109
2024,CA,Orange,1213.578417
2024,CA,Placer,204.814999
2024,CA,Plumas,8.268681553
2024,CA,Riverside,890.57803
2024,CA,Sacramento,690.8195313
2024,CA,San Benito,6.007478815
2024,CA,San Bernardino,699.8930604
2024,CA,San Diego,1691.831983
2024,CA,San Francisco,596.5142367
2024,CA,San Joaquin,156.5048635
2024,CA,San Luis Obispo,335.4470383
2024,CA,San Mateo,632.6511035
2024,CA,Santa Barbara,201.6340357
2024,CA,Santa Clara,2326.320531
2024,CA,Santa Cruz,85.98586369
2024,CA,Shasta,37.17237181
2024,CA,Sierra,1.753543159
2024,CA,Siskiyou,54.97969372
2024,CA,Solano,200.1303265
2024,CA,Sonoma,383.5123333
2024,CA,Stanislaus,91.42275538
2024,CA,Sutter,18.99296139
2024,CA,Tehama,29.17599592
2024,CA,Trinity,6.221070812
2024,CA,Tulare,44.93367085
2024,CA,Tuolumne,39.04201704
2024,CA,Ventura,455.6840463
2024,CA,Yolo,161.3055943
2024,CA,Yuba,8.577960871
2024,CO,Adams,162.1276614
2024,CO,Alamosa,6.219532447
2024,CO,Arapahoe,82.27272346
2024,CO,Archuleta,0.23431694
2024,CO,Boulder,303.6640348
2024,CO,Broomfield,23.00789847
2024,CO,Chaffee,31.96102903
2024,CO,Clear Creek,2.137659617
2024,CO,Custer,0
2024,CO,Delta,12.02588659
2024,CO,Denver,392.3588512
2024,CO,Dolores,7.548319899
2024,CO,Douglas,67.38191116
2024,CO,Eagle,125.22247
2024,CO,El Paso,116.7359214
2024,CO,Fremont,0
2024,CO,Garfield,62.61396725
2024,CO,Gilpin,22.52739319
2024,CO,Grand,16.16313409
2024,CO,Gunnison,38.3610694
2024,CO,Hinsdale,0.213765962
2024,CO,Huerfano,2.903177073
2024,CO,Jefferson,297.8850031
2024,CO,Kit Carson,3.003652425
2024,CO,Lake,1.501826213
2024,CO,La Plata,20.58710609
2024,CO,Larimer,231.3895578
2024,CO,Las Animas,18.57114754
2024,CO,Lincoln,19.6449597
2024,CO,Mesa,50.79466981
2024,CO,Mineral,0.222739436
2024,CO,Moffat,7.050281364
2024,CO,Montezuma,6.219532447
2024,CO,Montrose,14.92359918
2024,CO,Morgan,11.61270829
2024,CO,Otero,0.890957746
2024,CO,Ouray,6.00730485
2024,CO,Park,4.719244599
2024,CO,Pitkin,71.32896295
2024,CO,Pueblo,35.24583869
2024,CO,Rio Blanco,3.29136612
2024,CO,Rio Grande,3.76
2024,CO,Routt,35.87107062
2024,CO,Saguache,1.501826213
2024,CO,San Miguel,29.03177073
2024,CO,Summit,43.3246735
2024,CO,Teller,16.94762026
2024,CO,Washington,0
2024,CO,Weld,60.95578956
2025,NJ,Atlantic,77.46812279
2025,NJ,Bergen,325.7107438
2025,NJ,Burlington,93.00649351
2025,NJ,Camden,60.46812279
2025,NJ,Cape May,71.60271547
2025,NJ,Cumberland,7.694214876
2025,NJ,Essex,126.581464
2025,NJ,Gloucester,61.74025974
2025,NJ,Hudson,352.350059
2025,NJ,Hunterdon,40.25088548
2025,NJ,Mercer,160.4929162
2025,NJ,Middlesex,323.0838253
2025,NJ,Monmouth,102.0584416
2025,NJ,Morris,190.4716647
2025,NJ,Ocean,78.95749705
2025,NJ,Passaic,41.75855962
2025,NJ,Salem,6.914403778
2025,NJ,Somerset,221.1109799
2025,NJ,Sussex,37.28453365
2025,NJ,Union,92.14403778
2025,NJ,Warren,2
2025,NY,Albany,342.0391231
2025,NY,Allegany,3.990086984
2025,NY,Bronx,72.26490871
2025,NY,Broome,45.66432881
2025,NY,Cattaraugus,29.49623373
2025,NY,Cayuga,11.30524645
2025,NY,Chautauqua,18.84207742
2025,NY,Chemung,22.61049291
2025,NY,Chenango,0
2025,NY,Clinton,36.13245435
2025,NY,Columbia,40.56588434
2025,NY,Cortland,10.86190346
2025,NY,Delaware,4.211758483
2025,NY,Dutchess,104.6289476
2025,NY,Erie,206.1544942
2025,NY,Essex,49.2110728
2025,NY,Franklin,32.58571037
2025,NY,Fulton,4.433429982
2025,NY,Genesee,11.97026095
2025,NY,Greene,24.3838649
2025,NY,Hamilton,10.62169312
2025,NY,Herkimer,8.931878307
2025,NY,Jefferson,26.82225139
2025,NY,Kings,414.3040318
2025,NY,Lewis,2.172619048
2025,NY,Livingston,19.50709192
2025,NY,Madison,13.96530444
2025,NY,Monroe,262.5773254
2025,NY,Montgomery,5.530543824
2025,NY,Nassau,170.0220398
2025,NY,New York,1236.705293
2025,NY,Niagara,46.55101481
2025,NY,Oneida,94.87540161
2025,NY,Onondaga,149.8499334
2025,NY,Ontario,39.67919834
2025,NY,Orange,66.94479273
2025,NY,Orleans,0.443342998
2025,NY,Oswego,5.541787477
2025,NY,Otsego,24.1621934
2025,NY,Putnam,12.85694695
2025,NY,Queens,437.5795392
2025,NY,Rensselaer,40.56588434
2025,NY,Richmond,33.91573936
2025,NY,Rockland,76.47666719
2025,NY,St. Lawrence,18.17706293
2025,NY,Saratoga,94.43205862
2025,NY,Schenectady,79.80173968
2025,NY,Schoharie,3.687029216
2025,NY,Schuyler,7.093487971
2025,NY,Seneca,14.74811686
2025,NY,Steuben,59.91422476
2025,NY,Suffolk,334.0589491
2025,NY,Sullivan,22.83216441
2025,NY,Tioga,1.382635956
2025,NY,Tompkins,51.87113079
2025,NY,Ulster,177.3371993
2025,NY,Warren,107.7323486
2025,NY,Washington,3.103400987
2025,NY,Wayne,12.41360395
2025,NY,Westchester,366.2013165
2025,NY,Wyoming,5.985130476
2025,NY,Yates,17.7438281
2025,VT,Addison,46.22651934
2025,VT,Bennington,32.81205604
2025,VT,Caledonia,6.079518548
2025,VT,Chittenden,176.8554657
2025,VT,Franklin,27.35181531
2025,VT,Lamoille,33.63614838
2025,VT,Orange,3.778314917
2025,VT,Orleans,32.71566693
2025,VT,Rutland,157.081985
2025,VT,Washington,150.1060576
2025,VT,Windham,84.90844515
2025,VT,Windsor,102.9421863
2025,MN,Anoka,32.62396694
2025,MN,Becker,1.626918536
2025,MN,Beltrami,13.25383707
2025,MN,Blue Earth,25.5566706
2025,MN,Brown,5.253837072
2025,MN,Carlton,2.847107438
2025,MN,Carver,0
2025,MN,Cass,34.16528926
2025,MN,Chippewa,9.354781582
2025,MN,Chisago,2
2025,MN,Clay,8.541322314
2025,MN,Cook,10.06729634
2025,MN,Crow Wing,16.13459268
2025,MN,Dakota,118.9025974
2025,MN,Douglas,5.287485242
2025,MN,Fillmore,5.694214876
2025,MN,Freeborn,28.7768595
2025,MN,Goodhue,17.08264463
2025,MN,Hennepin,511.527745
2025,MN,Hubbard,0
2025,MN,Isanti,5
2025,MN,Itasca,8.13459268
2025,MN,Kanabec,0.813459268
2025,MN,Kandiyohi,12.38842975
2025,MN,Lake,5
2025,MN,Lyon,8.541322314
2025,MN,McLeod,17.48937426
2025,MN,Martin,22.7768595
2025,MN,Morrison,4.474025974
2025,MN,Mower,23.08264463
2025,MN,Nicollet,0.813459268
2025,MN,Nobles,6
2025,MN,Olmsted,52.74025974
2025,MN,Otter Tail,1.626918536
2025,MN,Pine,12.25383707
2025,MN,Pipestone,5.694214876
2025,MN,Ramsey,278.1015348
2025,MN,Redwood,22.7768595
2025,MN,Renville,5.694214876
2025,MN,Rice,8.507674144
2025,MN,Rock,0
2025,MN,St. Louis,46.60566706
2025,MN,Scott,26.99704841
2025,MN,Sherburne,8.694214876
2025,MN,Stearns,3.220188902
2025,MN,Steele,9.694214876
2025,MN,Stevens,10.54132231
2025,MN,Todd,2
2025,MN,Wadena,1.626918536
2025,MN,Washington,70.94214876
2025,MN,Winona,2.03364817
2025,MN,Wright,26.7768595
2025,WI,Barron,0
2025,WI,Bayfield,0
2025,WI,Brown,26.1590371
2025,WI,Calumet,2
2025,WI,Chippewa,0
2025,WI,Dane,230.4000592
2025,WI,Dodge,4
2025,WI,Door,46.52772297
2025,WI,Dunn,2.539759274
2025,WI,Eau Claire,25.11325967
2025,WI,Florence,0
2025,WI,Fond du Lac,5.079518548
2025,WI,Grant,1.079518548
2025,WI,Green,2
2025,WI,Green Lake,2
2025,WI,Jefferson,5
2025,WI,Juneau,6
2025,WI,Kenosha,24.33494475
2025,WI,La Crosse,27.73253749
2025,WI,Manitowoc,1.539759274
2025,WI,Marathon,14
2025,WI,Marinette,0
2025,WI,Milwaukee,158.1397987
2025,WI,Monroe,22.11325967
2025,WI,Oneida,4
2025,WI,Outagamie,27.77831492
2025,WI,Ozaukee,7.857833465
2025,WI,Pierce,0
2025,WI,Polk,0.539759274
2025,WI,Portage,10.1590371
2025,WI,Price,3.778314917
2025,WI,Racine,10.31807419
2025,WI,Richland,1
2025,WI,Rock,12.63614838
2025,WI,Rusk,7.556629834
2025,WI,St. Croix,6.318074191
2025,WI,Sauk,17.33494475
2025,WI,Sawyer,1
2025,WI,Sheboygan,15.1590371
2025,WI,Vernon,10.63614838
2025,WI,Walworth,32.6698895
2025,WI,Washington,5
2025,WI,Waukesha,42.55662983
2025,WI,Winnebago,30.74940805
2025,WI,Wood,5
2025,FL,Alachua,111.0602802
2025,FL,Bay,25.17590766
2025,FL,Brevard,136.5662983
2025,FL,Broward,599.1037885
2025,FL,Charlotte,7.238555643
2025,FL,Citrus,21.33494475
2025,FL,Clay,14.95422257
2025,FL,Collier,122.3735201
2025,FL,Columbia,34.38555643
2025,FL,Duval,304.4265983
2025,FL,Escambia,40.38555643
2025,FL,Flagler,18.95422257
2025,FL,Franklin,14.4144633
2025,FL,Hamilton,7.556629834
2025,FL,Hendry,0
2025,FL,Hernando,8.096389108
2025,FL,Highlands,10.53975927
2025,FL,Hillsborough,422.2145817
2025,FL,Indian River,21.03374112
2025,FL,Jackson,1
2025,FL,Jefferson,0.539759274
2025,FL,Lake,68.45303867
2025,FL,Lee,100.7373717
2025,FL,Leon,59.60724151
2025,FL,Manatee,84.37352013
2025,FL,Marion,25.1590371
2025,FL,Martin,47.16387135
2025,FL,Miami-Dade,1349.879933
2025,FL,Monroe,77.11325967
2025,FL,Nassau,32.63614838
2025,FL,Okaloosa,39.79518548
2025,FL,Okeechobee,40.0843528
2025,FL,Orange,567.6796567
2025,FL,Osceola,106.8843725
2025,FL,Palm Beach,592.2820639
2025,FL,Pasco,46.54459353
2025,FL,Pinellas,292.3133386
2025,FL,Polk,53.2433899
2025,FL,Putnam,3.539759274
2025,FL,St. Johns,80.36868587
2025,FL,St. Lucie,53.52772297
2025,FL,Santa Rosa,18.19277822
2025,FL,Sarasota,141.5783346
2025,FL,Seminole,137.8554657
2025,FL,Sumter,19.71566693
2025,FL,Suwannee,45.339779
2025,FL,Taylor,2.943294867
2025,FL,Volusia,146.0940213
2025,FL,Wakulla,0
2025,FL,Walton,41.98796369
2025,FL,Washington,2.159037096
2025,TN,Anderson,2
2025,TN,Bedford,2
2025,TN,Blount,15.88658973
2025,TN,Bradley,1.886589733
2025,TN,Carter,0
2025,TN,Cheatham,1
2025,TN,Cocke,2
2025,TN,Coffee,18.77317947
2025,TN,Cumberland,2
2025,TN,Davidson,224.2781536
2025,TN,DeKalb,1.886589733
2025,TN,Dickson,22.88658973
2025,TN,Dyer,1
2025,TN,Fentress,0
2025,TN,Franklin,6
2025,TN,Greene,4.886589733
2025,TN,Hamblen,2
2025,TN,Hamilton,101.4896538
2025,TN,Hardin,1.943294867
2025,TN,Hawkins,2
2025,TN,Henry,5
2025,TN,Jackson,2
2025,TN,Jefferson,0
2025,TN,Knox,111.5823717
2025,TN,Lawrence,0
2025,TN,Loudon,8
2025,TN,McMinn,1
2025,TN,Macon,1.886589733
2025,TN,Madison,17
2025,TN,Marshall,1
2025,TN,Maury,5.943294867
2025,TN,Montgomery,28.88658973
2025,TN,Overton,1.886589733
2025,TN,Perry,2
2025,TN,Polk,1.886589733
2025,TN,Putnam,30.8298846
2025,TN,Rhea,0
2025,TN,Roane,0
2025,TN,Rutherford,71.03601273
2025,TN,Scott,1
2025,TN,Sevier,48.75248707
2025,TN,Shelby,119.5463589
2025,TN,Smith,1.886589733
2025,TN,Stewart,0
2025,TN,Sullivan,28.88658973
2025,TN,Sumner,6
2025,TN,Unicoi,1.886589733
2025,TN,Van Buren,1.886589733
2025,TN,Warren,3
2025,TN,Washington,9.886589733
2025,TN,Weakley,1
2025,TN,White,1.886589733
2025,TN,Williamson,60.6597692
2025,TN,Wilson,12.71647433
2025,TX,Anderson,1
2025,TX,Angelina,1
2025,TX,Aransas,8.8298846
2025,TX,Austin,2
2025,TX,Bandera,0
2025,TX,Bastrop,25.6597692
2025,TX,Bell,17.77317947
2025,TX,Bexar,202.9532431
2025,TX,Blanco,7
2025,TX,Bowie,8
2025,TX,Brazoria,40.26283327
2025,TX,Brazos,28.3195384
2025,TX,Burnet,2
2025,TX,Calhoun,1.886589733
2025,TX,Cameron,20.94329487
2025,TX,Collin,181.7678074
2025,TX,Colorado,10
2025,TX,Comal,14.6597692
2025,TX,Coryell,1
2025,TX,Crockett,9.773179467
2025,TX,Culberson,12
2025,TX,Dallas,509.3547553
2025,TX,Denton,84.298846
2025,TX,DeWitt,2.8298846
2025,TX,Dickens,0
2025,TX,Eastland,12
2025,TX,Ellis,17
2025,TX,El Paso,48.3195384
2025,TX,Fayette,9
2025,TX,Fort Bend,66.67508953
2025,TX,Galveston,50.43294867
2025,TX,Gillespie,12.88658973
2025,TX,Gonzales,0.943294867
2025,TX,Grayson,12.6597692
2025,TX,Gregg,9.773179467
2025,TX,Grimes,2.943294867
2025,TX,Guadalupe,15.54635893
2025,TX,Hamilton,4
2025,TX,Hardin,2
2025,TX,Harris,655.2467171
2025,TX,Harrison,4
2025,TX,Hays,42.20612813
2025,TX,Henderson,3
2025,TX,Hidalgo,23.88658973
2025,TX,Hill,2
2025,TX,Hood,4
2025,TX,Hopkins,8
2025,TX,Hunt,1
2025,TX,Jackson,3
2025,TX,Jasper,2
2025,TX,Jefferson,9
2025,TX,Johnson,12.43294867
2025,TX,Kaufman,0
2025,TX,Kendall,8
2025,TX,Kerr,12.4896538
2025,TX,Kleberg,9
2025,TX,Lampasas,5
2025,TX,Lee,8
2025,TX,Leon,0
2025,TX,Llano,5
2025,TX,Lubbock,8.886589733
2025,TX,McLennan,30.6597692
2025,TX,Matagorda,5
2025,TX,Maverick,2
2025,TX,Midland,13.94329487
2025,TX,Montgomery,55.9793076
2025,TX,Moore,16
2025,TX,Nacogdoches,8
2025,TX,Navarro,10
2025,TX,Nolan,12
2025,TX,Nueces,37
2025,TX,Ochiltree,1
2025,TX,Orange,4
2025,TX,Parker,5
2025,TX,Pecos,12
2025,TX,Polk,0
2025,TX,Potter,22
2025,TX,Presidio,3
2025,TX,Randall,3
2025,TX,Real,0
2025,TX,Reeves,15
2025,TX,Rockwall,20.77317947
2025,TX,Runnels,0.943294867
2025,TX,San Patricio,3
2025,TX,Smith,17.71647433
2025,TX,Tarrant,224.6904099
2025,TX,Taylor,6
2025,TX,Titus,4
2025,TX,Tom Green,2
2025,TX,Travis,574.4421011
2025,TX,Uvalde,2
2025,TX,Val Verde,1
2025,TX,Van Zandt,1
2025,TX,Victoria,10
2025,TX,Walker,15.77317947
2025,TX,Waller,3
2025,TX,Washington,8
2025,TX,Webb,13.71647433
2025,TX,Wharton,2
2025,TX,Wheeler,6
2025,TX,Wichita,4.886589733
2025,TX,Williamson,91.7884998
2025,TX,Wilson,3
2025,VA,Accomack,4
2025,VA,Albemarle,49.25088548
2025,VA,Alleghany,2.847107438
2025,VA,Arlington,388.5212515
2025,VA,Augusta,27.08264463
2025,VA,Bath,8.541322314
2025,VA,Bedford,4
2025,VA,Botetourt,18.70956316
2025,VA,Campbell,8.880755608
2025,VA,Caroline,2.847107438
2025,VA,Chesterfield,40.28748524
2025,VA,Clarke,3.626918536
2025,VA,Culpeper,6.847107438
2025,VA,Essex,0
2025,VA,Fairfax,448.5011442
2025,VA,Fauquier,14.81345927
2025,VA,Floyd,2
2025,VA,Fluvanna,0.813459268
2025,VA,Franklin,1
2025,VA,Frederick,22.70956316
2025,VA,Giles,2
2025,VA,Goochland,28.76151122
2025,VA,Halifax,2.813459268
2025,VA,Hanover,11
2025,VA,Henrico,154.6517119
2025,VA,Henry,2
2025,VA,Isle of Wight,4
2025,VA,James City,6
2025,VA,King George,15.38842975
2025,VA,Lancaster,3
2025,VA,Loudoun,238.1263282
2025,VA,Louisa,3.626918536
2025,VA,Madison,6.253837072
2025,VA,Mecklenburg,6
2025,VA,Middlesex,0.813459268
2025,VA,Montgomery,20.84710744
2025,VA,Nelson,1
2025,VA,New Kent,0.406729634
2025,VA,Northumberland,1.220188902
2025,VA,Nottoway,2
2025,VA,Orange,60.19598583
2025,VA,Page,5
2025,VA,Patrick,1
2025,VA,Powhatan,3
2025,VA,Prince Edward,4.880755608
2025,VA,Prince George,4.847107438
2025,VA,Prince William,57.13164109
2025,VA,Rappahannock,13.54132231
2025,VA,Roanoke,9
2025,VA,Rockbridge,48.85950413
2025,VA,Rockingham,8.541322314
2025,VA,Shenandoah,30.82880756
2025,VA,Smyth,1
2025,VA,Spotsylvania,34.25088548
2025,VA,Stafford,8.880755608
2025,VA,Sussex,3
2025,VA,Warren,21.92975207
2025,VA,Washington,18.08264463
2025,VA,Westmoreland,8.541322314
2025,VA,Wythe,9.626918536
2025,VA,York,38.57201889
2025,MT,Beaverhead,12
2025,MT,Carbon,8
2025,MT,Cascade,15.3195384
2025,MT,Custer,7.546358934
2025,MT,Dawson,7.546358934
2025,MT,Flathead,15.88658973
2025,MT,Gallatin,40.3195384
2025,MT,Granite,2
2025,MT,Lake,1
2025,MT,Lewis and Clark,16.54635893
2025,MT,Madison,2
2025,MT,Mineral,6
2025,MT,Missoula,19.94329487
2025,MT,Park,5
2025,MT,Silver Bow,9.773179467
2025,MT,Yellowstone,10.88658973
2025,OR,Baker,12
2025,OR,Benton,28.88658973
2025,OR,Clackamas,152.2061281
2025,OR,Clatsop,54.09271787
2025,OR,Columbia,12.77317947
2025,OR,Coos,25
2025,OR,Crook,8
2025,OR,Curry,6
2025,OR,Deschutes,72.3195384
2025,OR,Douglas,31.6597692
2025,OR,Gilliam,5
2025,OR,Grant,3
2025,OR,Harney,1.943294867
2025,OR,Hood River,22.8298846
2025,OR,Jackson,80.03601273
2025,OR,Jefferson,12
2025,OR,Josephine,18
2025,OR,Klamath,15.8298846
2025,OR,Lake,1
2025,OR,Lane,93.37624353
2025,OR,Lincoln,55.54635893
2025,OR,Linn,18.94329487
2025,OR,Malheur,7.546358934
2025,OR,Marion,103.298846
2025,OR,Morrow,4
2025,OR,Multnomah,322.4635893
2025,OR,Polk,27.60306407
2025,OR,Tillamook,18.88658973
2025,OR,Umatilla,13.88658973
2025,OR,Union,5
2025,OR,Wallowa,3.886589733
2025,OR,Wasco,13.8298846
2025,OR,Washington,367.6697175
2025,OR,Wheeler,4.886589733
2025,OR,Yamhill,47.54635893
2025,WA,Adams,13.51851852
2025,WA,Asotin,3.37962963
2025,WA,Benton,55.30543824
2025,WA,Chelan,82.03640005
2025,WA,Clallam,57.15324161
2025,WA,Clark,121.9193245
2025,WA,Columbia,5.366470588
2025,WA,Cowlitz,20.50910001
2025,WA,Douglas,6.45658989
2025,WA,Ferry,2.10521978
2025,WA,Franklin,10.69047619
2025,WA,Grant,13.82635956
2025,WA,Grays Harbor,32.26150564
2025,WA,Island,29.03535507
2025,WA,Jefferson,22.58305395
2025,WA,King,1528.873286
2025,WA,Kitsap,146.5248609
2025,WA,Kittitas,43.32259329
2025,WA,Klickitat,0
2025,WA,Lewis,40.32688205
2025,WA,Lincoln,1.788514308
2025,WA,Mason,8.756694388
2025,WA,Okanogan,24.19612923
2025,WA,Pacific,11.8287037
2025,WA,Pend Oreille,0
2025,WA,Pierce,192.4108612
2025,WA,San Juan,23.73525058
2025,WA,Skagit,49.31401576
2025,WA,Skamania,16.13075282
2025,WA,Snohomish,258.025625
2025,WA,Spokane,208.2517743
2025,WA,Stevens,3.546743986
2025,WA,Thurston,84.46675417
2025,WA,Wahkiakum,1.920594966
2025,WA,Walla Walla,29.11359777
2025,WA,Whatcom,60.95966225
2025,WA,Whitman,27.42227979
2025,WA,Yakima,32.36403887
2025,CA,Alameda,1079.096858
2025,CA,Alpine,18.91042017
2025,CA,Amador,31.48230938
2025,CA,Butte,65.98817869
2025,CA,Calaveras,11.29152697
2025,CA,Colusa,42.93176471
2025,CA,Contra Costa,614.251724
2025,CA,Del Norte,28.48544974
2025,CA,El Dorado,152.5508338
2025,CA,Fresno,477.2587376
2025,CA,Glenn,1.022184874
2025,CA,Humboldt,80.02341118
2025,CA,Imperial,15.66987417
2025,CA,Inyo,26.07142857
2025,CA,Kern,203.9377792
2025,CA,Kings,136.6505203
2025,CA,Lake,13.30028995
2025,CA,Lassen,3.862433862
2025,CA,Los Angeles,6382.518768
2025,CA,Madera,51.15753037
2025,CA,Marin,164.9285518
2025,CA,Mariposa,27.42227979
2025,CA,Mendocino,136.9634911
2025,CA,Merced,77.58409893
2025,CA,Modoc,8.420879121
2025,CA,Mono,57.24235294
2025,CA,Monterey,265.2324269
2025,CA,Napa,356.6694421
2025,CA,Nevada,58.5315888
2025,CA,Orange,1298.108299
2025,CA,Placer,219.0114411
2025,CA,Plumas,8.931878307
2025,CA,Riverside,952.3007601
2025,CA,Sacramento,738.609435
2025,CA,San Benito,6.428473474
2025,CA,San Bernardino,748.362981
2025,CA,San Diego,1809.061104
2025,CA,San Francisco,637.8622169
2025,CA,San Joaquin,167.3619818
2025,CA,San Luis Obispo,358.6644855
2025,CA,San Mateo,676.7630867
2025,CA,Santa Barbara,215.5780111
2025,CA,Santa Clara,2487.819234
2025,CA,Santa Cruz,91.99367213
2025,CA,Shasta,39.79204947
2025,CA,Sierra,1.920594966
2025,CA,Siskiyou,59.38492063
2025,CA,Solano,214.54759
2025,CA,Sonoma,410.0922733
2025,CA,Stanislaus,97.7571311
2025,CA,Sutter,20.51917989
2025,CA,Tehama,31.33974833
2025,CA,Trinity,6.682740454
2025,CA,Tulare,48.1027153
2025,CA,Tuolumne,41.93995733
2025,CA,Ventura,487.233955
2025,CA,Yolo,172.4604263
2025,CA,Yuba,9.217573039
2025,CO,Adams,171.4214599
2025,CO,Alamosa,6.650144973
2025,CO,Arapahoe,88.00358514
2025,CO,Archuleta,0.255546218
2025,CO,Boulder,324.7487462
2025,CO,Broomfield,24.6055364
2025,CO,Chaffee,34.52050265
2025,CO,Clear Creek,2.30439326
2025,CO,Custer,0
2025,CO,Delta,12.85694695
2025,CO,Denver,418.7672008
2025,CO,Dolores,8.556629834
2025,CO,Douglas,72.04323721
2025,CO,Eagle,133.8895855
2025,CO,El Paso,124.801054
2025,CO,Fremont,0
2025,CO,Garfield,66.94479273
2025,CO,Gilpin,24.19612923
2025,CO,Grand,17.29037693
2025,CO,Gunnison,41.00922733
2025,CO,Hinsdale,0.230439326
2025,CO,Huerfano,3.103400987
2025,CO,Jefferson,318.5419442
2025,CO,Kit Carson,3.226150564
2025,CO,Lake,1.613075282
2025,CO,La Plata,22.12217529
2025,CO,Larimer,247.385393
2025,CO,Las Animas,20.18815126
2025,CO,Lincoln,22.6698895
2025,CO,Mesa,54.30951728
2025,CO,Mineral,0.241402116
2025,CO,Moffat,7.665061321
2025,CO,Montezuma,6.650144973
2025,CO,Montrose,15.96034794
2025,CO,Morgan,12.41360395
2025,CO,Otero,0.965608466
2025,CO,Ouray,6.452301128
2025,CO,Park,5.069665172
2025,CO,Pitkin,76.25499569
2025,CO,Pueblo,37.68415485
2025,CO,Rio Blanco,3.577647059
2025,CO,Rio Grande,4.088739496
2025,CO,Routt,38.34916934
2025,CO,Saguache,1.613075282
2025,CO,San Miguel,31.03400987
2025,CO,Summit,46.32934331
2025,CO,Teller,18.20470675
2025,CO,Washington,0
2025,CO,Weld,65.17142074
